transaction_id,date,product_id,product_name,category,region,units_sold,unit_price,revenue,cost,profit,marketing_spend,customer_id,customer_segment,churn_risk
TX-10177,2024-10-06,PROD-104,Smart Edge Gateway,Hardware,North,5,1800,8863.72,4750,4113.72,793.81,CUST-803,At-Risk Midmarket,High
TX-10178,2024-10-07,PROD-101,Stratos Enterprise Suite,Cloud Services,East,4,4500,17688.66,4800,12888.66,2123.62,CUST-553,New Startup,Medium
TX-10179,2024-10-07,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,12053.39,4500,7553.39,968.44,CUST-754,Growth SMB,Low
TX-10180,2024-10-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7984.79,2100,5884.79,817.6,CUST-201,At-Risk Midmarket,High
TX-10181,2024-10-08,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3062.73,2200,862.73,403.67,CUST-915,At-Risk Midmarket,High
TX-10182,2024-10-08,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8101.76,2100,6001.76,842.01,CUST-392,High-Value Enterprise,Low
TX-10183,2024-10-08,PROD-104,Smart Edge Gateway,Hardware,West,3,1800,5235.72,2850,2385.72,421.23,CUST-914,At-Risk Midmarket,High
TX-10184,2024-10-08,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,12521.32,4500,8021.32,1265.87,CUST-901,High-Value Enterprise,Low
TX-10185,2024-10-09,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11773.57,4500,7273.57,1373.03,CUST-757,Growth SMB,Low
TX-10186,2024-10-09,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12217.34,4500,7717.34,1110.39,CUST-258,High-Value Enterprise,Medium
TX-10187,2024-10-09,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,12883.61,3600,9283.61,1520.13,CUST-990,Growth SMB,Low
TX-10188,2024-10-09,PROD-106,Automated ETL Pipeline,Cloud Services,Central,1,2900,2932.18,700,2232.18,306.89,CUST-736,New Startup,Medium
TX-10189,2024-10-09,PROD-101,Stratos Enterprise Suite,Cloud Services,South,2,4500,9150.79,2400,6750.79,784.52,CUST-775,At-Risk Midmarket,High
TX-10190,2024-10-09,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8394.24,2100,6294.24,1106.09,CUST-730,Growth SMB,Low
TX-10191,2024-10-10,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3066.18,2200,866.18,354.66,CUST-353,Growth SMB,Low
TX-10192,2024-10-10,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12269.42,4500,7769.42,993.2,CUST-379,Growth SMB,Low
TX-10193,2024-10-10,PROD-103,Legacy Data Server V1,Hardware,West,2,3100,6290.08,4400,1890.08,728.05,CUST-172,Growth SMB,Low
TX-10194,2024-10-10,PROD-101,Stratos Enterprise Suite,Cloud Services,West,2,4500,9126.15,2400,6726.15,878.56,CUST-811,Growth SMB,Low
TX-10195,2024-10-10,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2864.76,700,2164.76,291.57,CUST-902,Growth SMB,Medium
TX-10196,2024-10-10,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,3033.88,700,2333.88,358.29,CUST-402,Growth SMB,Low
TX-10197,2024-10-10,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8335.23,2100,6235.23,1064.63,CUST-755,Growth SMB,Low
TX-10198,2024-10-11,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3206.03,2200,1006.03,356.69,CUST-505,New Startup,Medium
TX-10199,2024-10-11,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4303.4,1200,3103.4,374.65,CUST-762,Growth SMB,Low
TX-10200,2024-10-11,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8207.97,2100,6107.97,1063.07,CUST-801,Growth SMB,Low
TX-10201,2024-10-11,PROD-104,Smart Edge Gateway,Hardware,APAC,3,1800,5400.62,2850,2550.62,560.75,CUST-777,High-Value Enterprise,Medium
TX-10202,2024-10-11,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3010.71,2200,810.71,388.76,CUST-498,Growth SMB,High
TX-10203,2024-10-11,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,3,8200,24549.21,6300,18249.21,2426.04,CUST-194,High-Value Enterprise,Low
TX-10204,2024-10-12,PROD-104,Smart Edge Gateway,Hardware,East,1,1800,1776.16,950,826.16,149.36,CUST-636,Growth SMB,Low
TX-10205,2024-10-12,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11774.18,4500,7274.18,1299.5,CUST-757,New Startup,Low
TX-10206,2024-10-12,PROD-106,Automated ETL Pipeline,Cloud Services,North,2,2900,5837.38,1400,4437.38,534.16,CUST-444,High-Value Enterprise,Low
TX-10207,2024-10-12,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3078.4,2200,878.4,277.79,CUST-248,Growth SMB,Low
TX-10208,2024-10-12,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3015.96,2200,815.96,283.38,CUST-479,At-Risk Midmarket,High
TX-10209,2024-10-12,PROD-104,Smart Edge Gateway,Hardware,North,4,1800,7095.05,3800,3295.05,791.31,CUST-625,At-Risk Midmarket,High
TX-10210,2024-10-12,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11560.56,4500,7060.56,1215.19,CUST-841,New Startup,Low
TX-10211,2024-10-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8474.13,2100,6374.13,997.9,CUST-792,Growth SMB,Medium
TX-10212,2024-10-13,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12175.31,4500,7675.31,1338.8,CUST-867,Growth SMB,Low
TX-10213,2024-10-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8324.4,2100,6224.4,1070.86,CUST-832,New Startup,Low
TX-10214,2024-10-13,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2784.62,700,2084.62,332.82,CUST-524,New Startup,Low
TX-10215,2024-10-14,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12337.4,4500,7837.4,1597.79,CUST-858,New Startup,Low
TX-10216,2024-10-14,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3218.56,2200,1018.56,277.9,CUST-548,High-Value Enterprise,High
TX-10217,2024-10-14,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12362.56,4500,7862.56,1067.16,CUST-116,At-Risk Midmarket,High
TX-10218,2024-10-14,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12589.91,4500,8089.91,1740.49,CUST-310,Growth SMB,Low
TX-10219,2024-10-14,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3572.75,1900,1672.75,303.53,CUST-467,Growth SMB,Medium
TX-10220,2024-10-14,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4389.94,1200,3189.94,419.87,CUST-716,At-Risk Midmarket,High
TX-10221,2024-10-15,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,13637.54,3600,10037.54,1567.57,CUST-450,High-Value Enterprise,Low
TX-10222,2024-10-15,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1817.74,950,867.74,155.78,CUST-587,High-Value Enterprise,Low
TX-10223,2024-10-15,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3598.58,1900,1698.58,290.63,CUST-221,High-Value Enterprise,Medium
TX-10224,2024-10-16,PROD-104,Smart Edge Gateway,Hardware,APAC,4,1800,7312.44,3800,3512.44,662.84,CUST-697,Growth SMB,Medium
TX-10225,2024-10-16,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4334.28,1200,3134.28,535.54,CUST-382,High-Value Enterprise,Medium
TX-10226,2024-10-16,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3180.04,2200,980.04,396.25,CUST-614,Growth SMB,Low
TX-10227,2024-10-17,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,1,2900,2888.85,700,2188.85,232.73,CUST-228,Growth SMB,Medium
TX-10228,2024-10-17,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3193.02,2200,993.02,294.53,CUST-109,High-Value Enterprise,High
TX-10229,2024-10-17,PROD-106,Automated ETL Pipeline,Cloud Services,West,3,2900,8927.06,2100,6827.06,733.08,CUST-308,High-Value Enterprise,Low
TX-10230,2024-10-17,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4412.52,1200,3212.52,585.1,CUST-200,Growth SMB,Low
TX-10231,2024-10-17,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11565.39,4500,7065.39,1385.33,CUST-921,At-Risk Midmarket,High
TX-10232,2024-10-17,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11865.21,4500,7365.21,1235.64,CUST-682,High-Value Enterprise,Low
TX-10233,2024-10-17,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,5792.23,1400,4392.23,671.68,CUST-258,High-Value Enterprise,Low
TX-10234,2024-10-18,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13938.93,3600,10338.93,1550.26,CUST-784,High-Value Enterprise,Low
TX-10235,2024-10-18,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4544.2,1200,3344.2,564.12,CUST-924,High-Value Enterprise,Medium
TX-10236,2024-10-18,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11613.9,4500,7113.9,1407.08,CUST-658,Growth SMB,Medium
TX-10237,2024-10-18,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3120.32,2200,920.32,433.03,CUST-870,New Startup,Low
TX-10238,2024-10-18,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,6004.58,1400,4604.58,561.62,CUST-680,At-Risk Midmarket,High
TX-10239,2024-10-19,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12157.4,4500,7657.4,1008.95,CUST-394,Growth SMB,Low
TX-10240,2024-10-19,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4376.35,1200,3176.35,384.6,CUST-668,High-Value Enterprise,Medium
TX-10241,2024-10-19,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4401.98,1200,3201.98,421.28,CUST-262,High-Value Enterprise,Low
TX-10242,2024-10-19,PROD-106,Automated ETL Pipeline,Cloud Services,South,3,2900,8689.19,2100,6589.19,712.66,CUST-695,Growth SMB,Low
TX-10243,2024-10-19,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3052.68,2200,852.68,409.03,CUST-771,Growth SMB,High
TX-10244,2024-10-19,PROD-104,Smart Edge Gateway,Hardware,North,3,1800,5397.02,2850,2547.02,748.96,CUST-680,New Startup,Low
TX-10245,2024-10-19,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8566.57,2100,6466.57,1182.54,CUST-544,Growth SMB,Low
TX-10246,2024-10-20,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12028.07,4500,7528.07,1045.07,CUST-453,Growth SMB,Low
TX-10247,2024-10-20,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,2970.33,2200,770.33,319.3,CUST-676,At-Risk Midmarket,High
TX-10248,2024-10-20,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,2,8200,16255.3,4200,12055.3,1935.33,CUST-185,New Startup,Low
TX-10249,2024-10-20,PROD-106,Automated ETL Pipeline,Cloud Services,Central,1,2900,2983.02,700,2283.02,274.68,CUST-490,Growth SMB,Medium
TX-10250,2024-10-21,PROD-104,Smart Edge Gateway,Hardware,Central,1,1800,1868.32,950,918.32,247.06,CUST-480,Growth SMB,Low
TX-10251,2024-10-21,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8071.8,2100,5971.8,782.53,CUST-653,Growth SMB,Low
TX-10252,2024-10-21,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2882.91,700,2182.91,264.47,CUST-367,Growth SMB,Low
TX-10253,2024-10-21,PROD-104,Smart Edge Gateway,Hardware,Central,3,1800,5417.84,2850,2567.84,484.77,CUST-567,Growth SMB,Low
TX-10254,2024-10-22,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3102.19,2200,902.19,359.5,CUST-619,New Startup,High
TX-10255,2024-10-22,PROD-104,Smart Edge Gateway,Hardware,Central,3,1800,5529.45,2850,2679.45,548.41,CUST-228,Growth SMB,Low
TX-10256,2024-10-22,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12458.31,4500,7958.31,1316.21,CUST-346,Growth SMB,Low
TX-10257,2024-10-22,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11495.29,4500,6995.29,1424.15,CUST-800,Growth SMB,Low
TX-10258,2024-10-23,PROD-104,Smart Edge Gateway,Hardware,APAC,4,1800,7023.11,3800,3223.11,907.07,CUST-687,High-Value Enterprise,Low
TX-10259,2024-10-23,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8379.64,2100,6279.64,881.6,CUST-645,High-Value Enterprise,Low
TX-10260,2024-10-23,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8479.99,2100,6379.99,918.19,CUST-882,At-Risk Midmarket,High
TX-10261,2024-10-24,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3042.63,2200,842.63,244.11,CUST-146,At-Risk Midmarket,High
TX-10262,2024-10-24,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,3,2900,8711.01,2100,6611.01,856.45,CUST-290,High-Value Enterprise,Low
TX-10263,2024-10-24,PROD-101,Stratos Enterprise Suite,Cloud Services,South,5,4500,23416.19,6000,17416.19,2815.65,CUST-506,At-Risk Midmarket,High
TX-10264,2024-10-24,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3213.01,2200,1013.01,362.42,CUST-646,Growth SMB,High
TX-10265,2024-10-24,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,3035.21,700,2335.21,266.03,CUST-182,High-Value Enterprise,Medium
TX-10266,2024-10-25,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,2,8200,16610.31,4200,12410.31,1859.7,CUST-886,At-Risk Midmarket,High
TX-10267,2024-10-25,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1753.54,950,803.54,141.59,CUST-475,At-Risk Midmarket,High
TX-10268,2024-10-25,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1843.77,950,893.77,152.83,CUST-167,Growth SMB,Medium
TX-10269,2024-10-25,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,7854.75,2100,5754.75,741.26,CUST-980,Growth SMB,Low
TX-10270,2024-10-25,PROD-104,Smart Edge Gateway,Hardware,West,2,1800,3719.29,1900,1819.29,431.21,CUST-300,New Startup,Medium
TX-10271,2024-10-26,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3105.41,2200,905.41,328.63,CUST-431,New Startup,High
TX-10272,2024-10-26,PROD-106,Automated ETL Pipeline,Cloud Services,Central,4,2900,11835.06,2800,9035.06,1115.41,CUST-554,Growth SMB,Low
TX-10273,2024-10-26,PROD-104,Smart Edge Gateway,Hardware,South,4,1800,7296.55,3800,3496.55,614.78,CUST-764,Growth SMB,Low
TX-10274,2024-10-26,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11732.18,4500,7232.18,1622.47,CUST-192,High-Value Enterprise,Low
TX-10275,2024-10-26,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3009.17,2200,809.17,334.0,CUST-148,Growth SMB,Low
TX-10276,2024-10-26,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3080.95,2200,880.95,286.87,CUST-717,Growth SMB,Medium
TX-10277,2024-10-27,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12455.84,4500,7955.84,1426.03,CUST-650,At-Risk Midmarket,High
TX-10278,2024-10-27,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12515.31,4500,8015.31,1125.28,CUST-267,High-Value Enterprise,Low
TX-10279,2024-10-27,PROD-104,Smart Edge Gateway,Hardware,APAC,1,1800,1763.41,950,813.41,217.09,CUST-349,At-Risk Midmarket,High
TX-10280,2024-10-28,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4546.71,1200,3346.71,551.04,CUST-423,High-Value Enterprise,Low
TX-10281,2024-10-28,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3448.86,1900,1548.86,349.32,CUST-869,High-Value Enterprise,Low
TX-10282,2024-10-28,PROD-101,Stratos Enterprise Suite,Cloud Services,West,2,4500,8654.16,2400,6254.16,772.46,CUST-870,New Startup,Medium
TX-10283,2024-10-28,PROD-103,Legacy Data Server V1,Hardware,West,3,3100,9330.22,6600,2730.22,997.69,CUST-410,Growth SMB,High
TX-10284,2024-10-28,PROD-102,AI Analytics Engine Pro,Enterprise AI,APAC,1,8200,8172.62,2100,6072.62,1054.3,CUST-393,At-Risk Midmarket,High
TX-10285,2024-10-28,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1807.66,950,857.66,238.08,CUST-129,New Startup,Low
TX-10286,2024-10-28,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,2,8200,17039.03,4200,12839.03,1375.71,CUST-924,Growth SMB,Low
TX-10287,2024-10-29,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4565.58,1200,3365.58,377.51,CUST-932,Growth SMB,Low
TX-10288,2024-10-29,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1779.46,950,829.46,226.89,CUST-494,Growth SMB,Low
TX-10289,2024-10-29,PROD-106,Automated ETL Pipeline,Cloud Services,Central,3,2900,8410.6,2100,6310.6,1163.37,CUST-475,Growth SMB,Medium
TX-10290,2024-10-29,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,2954.6,2200,754.6,305.15,CUST-333,Growth SMB,Low
TX-10291,2024-10-29,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12547.1,4500,8047.1,1240.13,CUST-186,Growth SMB,Low
TX-10292,2024-10-29,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8578.13,2100,6478.13,886.71,CUST-208,New Startup,Medium
TX-10293,2024-10-30,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12314.28,4500,7814.28,1601.09,CUST-998,Growth SMB,Low
TX-10294,2024-10-30,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11724.3,4500,7224.3,1617.78,CUST-458,High-Value Enterprise,Low
TX-10295,2024-10-30,PROD-101,Stratos Enterprise Suite,Cloud Services,West,2,4500,8911.6,2400,6511.6,1244.33,CUST-863,High-Value Enterprise,Low
TX-10296,2024-10-30,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2766.44,700,2066.44,300.25,CUST-263,Growth SMB,Medium
TX-10297,2024-10-30,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3214.69,2200,1014.69,282.38,CUST-494,At-Risk Midmarket,High
TX-10298,2024-10-30,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1884.53,950,934.53,258.08,CUST-765,At-Risk Midmarket,High
TX-10299,2024-10-31,PROD-104,Smart Edge Gateway,Hardware,Central,1,1800,1804.04,950,854.04,205.23,CUST-506,Growth SMB,Low
TX-10300,2024-10-31,PROD-103,Legacy Data Server V1,Hardware,APAC,2,3100,6164.94,4400,1764.94,715.92,CUST-850,Growth SMB,High
TX-10301,2024-10-31,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11403.8,4500,6903.8,1350.35,CUST-836,New Startup,Medium
TX-10302,2024-10-31,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3246.18,2200,1046.18,302.69,CUST-819,Growth SMB,High
TX-10303,2024-10-31,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2841.82,700,2141.82,288.51,CUST-293,At-Risk Midmarket,High
TX-10304,2024-10-31,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4724.02,1200,3524.02,569.76,CUST-212,High-Value Enterprise,Low
TX-10305,2024-11-01,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4277.55,1200,3077.55,582.71,CUST-287,Growth SMB,Low
TX-10306,2024-11-01,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4494.43,1200,3294.43,380.49,CUST-483,Growth SMB,Low
TX-10307,2024-11-01,PROD-106,Automated ETL Pipeline,Cloud Services,South,4,2900,11137.09,2800,8337.09,1471.62,CUST-165,Growth SMB,Low
TX-10308,2024-11-01,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,7849.78,2100,5749.78,817.73,CUST-210,At-Risk Midmarket,High
TX-10309,2024-11-01,PROD-104,Smart Edge Gateway,Hardware,APAC,1,1800,1757.91,950,807.91,142.96,CUST-330,Growth SMB,Low
TX-10310,2024-11-02,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4566.52,1200,3366.52,399.0,CUST-436,New Startup,Medium
TX-10311,2024-11-02,PROD-106,Automated ETL Pipeline,Cloud Services,East,4,2900,11292.2,2800,8492.2,1108.8,CUST-946,At-Risk Midmarket,High
TX-10312,2024-11-02,PROD-106,Automated ETL Pipeline,Cloud Services,West,4,2900,12043.11,2800,9243.11,1558.7,CUST-738,High-Value Enterprise,Low
TX-10313,2024-11-03,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4399.28,1200,3199.28,538.55,CUST-442,High-Value Enterprise,Low
TX-10314,2024-11-03,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4693.9,1200,3493.9,608.34,CUST-718,New Startup,Low
TX-10315,2024-11-03,PROD-103,Legacy Data Server V1,Hardware,APAC,2,3100,6123.93,4400,1723.93,833.95,CUST-790,Growth SMB,Low
TX-10316,2024-11-03,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,2,8200,15996.94,4200,11796.94,2120.09,CUST-200,New Startup,Medium
TX-10317,2024-11-03,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3648.36,1900,1748.36,510.65,CUST-200,At-Risk Midmarket,High
TX-10318,2024-11-03,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,2,2900,5723.85,1400,4323.85,584.91,CUST-991,Growth SMB,Medium
TX-10319,2024-11-04,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8503.21,2100,6403.21,1052.95,CUST-199,Growth SMB,Low
TX-10320,2024-11-04,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12284.52,4500,7784.52,1701.11,CUST-248,Growth SMB,Low
TX-10321,2024-11-04,PROD-106,Automated ETL Pipeline,Cloud Services,North,1,2900,2771.85,700,2071.85,240.29,CUST-749,New Startup,Low
TX-10322,2024-11-04,PROD-105,Strategic BI Advisory,Advisory,West,2,12000,25077.23,9000,16077.23,2053.46,CUST-486,High-Value Enterprise,Low
TX-10323,2024-11-04,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,2,4500,8907.88,2400,6507.88,1120.06,CUST-218,Growth SMB,Medium
TX-10324,2024-11-04,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4282.63,1200,3082.63,540.51,CUST-833,New Startup,Low
TX-10325,2024-11-04,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12327.77,4500,7827.77,1369.34,CUST-855,High-Value Enterprise,Low
TX-10326,2024-11-05,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3114.56,2200,914.56,404.23,CUST-828,Growth SMB,Low
TX-10327,2024-11-05,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3021.45,2200,821.45,329.47,CUST-178,High-Value Enterprise,Low
TX-10328,2024-11-05,PROD-104,Smart Edge Gateway,Hardware,EMEA,5,1800,8879.11,4750,4129.11,830.4,CUST-591,New Startup,Low
TX-10329,2024-11-05,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4640.01,1200,3440.01,548.25,CUST-962,At-Risk Midmarket,High
TX-10330,2024-11-05,PROD-104,Smart Edge Gateway,Hardware,West,4,1800,6883.65,3800,3083.65,835.68,CUST-893,At-Risk Midmarket,High
TX-10331,2024-11-05,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4462.04,1200,3262.04,437.79,CUST-837,Growth SMB,Low
TX-10332,2024-11-06,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8451.71,2100,6351.71,909.23,CUST-813,High-Value Enterprise,Low
TX-10333,2024-11-06,PROD-106,Automated ETL Pipeline,Cloud Services,West,4,2900,12174.18,2800,9374.18,1359.05,CUST-962,New Startup,Low
TX-10334,2024-11-06,PROD-106,Automated ETL Pipeline,Cloud Services,North,4,2900,11274.18,2800,8474.18,1212.4,CUST-373,Growth SMB,Low
TX-10335,2024-11-06,PROD-106,Automated ETL Pipeline,Cloud Services,West,4,2900,12133.76,2800,9333.76,1350.34,CUST-549,New Startup,Medium
TX-10336,2024-11-06,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,11678.45,4500,7178.45,1255.36,CUST-692,At-Risk Midmarket,High
TX-10337,2024-11-06,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3203.98,2200,1003.98,407.11,CUST-611,At-Risk Midmarket,High
